date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:22	124013/124013	---MCZ	200	added ('OK')	application/javascript	etag:%225c008164f0ff5f327a90748ae455d30e-ssl-df%22	https://cryptooapp.netlify.app/temp/plugins/jquery-sparkline/jquery.sparkline.js	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/plugins/jquery-sparkline/jquery.sparkline.js	(from https://cryptooapp.netlify.app/temp/index.html)
16:34:23	12030/12030	---MCZ	200	added ('OK')	application/javascript	etag:%22158e5e07536e274bad38bb64eeec8c90-ssl-df%22	https://cryptooapp.netlify.app/temp/js/jquery.jqcandlestick.min.js	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/js/jquery.jqcandlestick.min.js	(from https://cryptooapp.netlify.app/temp/index.html)
16:34:23	1596/1596	---M-Z	200	added ('OK')	application/javascript	etag:%2202efaa239b687d90752ef9563bee4802-ssl-df%22	https://cryptooapp.netlify.app/temp/js/candle-stick-ini.js	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/js/candle-stick-ini.js	(from https://cryptooapp.netlify.app/temp/index.html)
16:34:24	5103/5103	---M-Z	200	added ('OK')	application/javascript	etag:%224f8ad42d392857c943710499566ebef3-ssl-df%22	https://cryptooapp.netlify.app/temp/js/app-charts.js	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/js/app-charts.js	(from https://cryptooapp.netlify.app/temp/index.html)
16:34:25	6732/6732	---M-Z	200	added ('OK')	application/javascript	etag:%226c32fd7044e661a77003b199acbc4c62-ssl-df%22	https://cryptooapp.netlify.app/temp/js/global.script.js	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/js/global.script.js	(from https://cryptooapp.netlify.app/temp/index.html)
16:34:26	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e.eot?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e3e6e.eot	(from https://cryptooapp.netlify.app/temp/css/font-awesome.min.css)
16:34:27	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%223c437c341174d75b3bf5d2d5a134da0d-ssl%22	https://cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e.woff2?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e3e6e.woff2	(from https://cryptooapp.netlify.app/temp/css/font-awesome.min.css)
16:34:27	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://cryptooapp.netlify.app/temp/fonts/fontawesome-webfontd41dd41d.eot?	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/fontawesome-webfontd41dd41dd41d.eot	(from https://cryptooapp.netlify.app/temp/css/font-awesome.min.css)
16:34:27	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:%22ba421a370eabbc3d43585a770be1e18b-ssl-df%22	https://cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e.woff?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e3e6e.woff	(from https://cryptooapp.netlify.app/temp/css/font-awesome.min.css)
16:34:28	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2270ff12bbc965c9bb40dc96081062bebe-ssl%22	https://cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e.ttf?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e3e6e.ttf	(from https://cryptooapp.netlify.app/temp/css/font-awesome.min.css)
16:34:29	49976/49976	---M--	200	added ('OK')	font/woff2	etag:%225eb53030b58cc05e24c732fe917bda26-ssl%22	https://cryptooapp.netlify.app/temp/fonts/cryptocoins.woff2	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/cryptocoins.woff2	(from https://cryptooapp.netlify.app/temp/css/cryptocoins.css)
16:34:30	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226fbd06ce2be0d05e10b5320f3fe58186-ssl-df%22	https://cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e.svg?v=4.7.0	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/fontawesome-webfont3e6e3e6e3e6e.svg	(from https://cryptooapp.netlify.app/temp/css/font-awesome.min.css)
16:34:30	58768/58768	---MCZ	200	added ('OK')	application/font-woff	etag:%22f33907cbd870509a88aa7370dd97b250-ssl-df%22	https://cryptooapp.netlify.app/temp/fonts/cryptocoins.woff	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/cryptocoins.woff	(from https://cryptooapp.netlify.app/temp/css/cryptocoins.css)
16:34:31	96448/96448	---M--	200	added ('OK')	font/ttf	etag:%22867a825407fdfccbbb9ec7be13ce91c0-ssl%22	https://cryptooapp.netlify.app/temp/fonts/cryptocoins.ttf	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/fonts/cryptocoins.ttf	(from https://cryptooapp.netlify.app/temp/css/cryptocoins.css)
16:34:31	3154/3154	---MCZ	404	error ('Not%20Found')	text/html	etag:1540891964-ssl-df	https://cryptooapp.netlify.app/temp/img/avatar-bg.jpg	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/avatar-bg.58.delayed	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:32	1398/1398	---M-Z	200	added ('OK')	image/svg+xml	etag:%223f135703ac4d8362e98f35910fcdb3d2-ssl-df%22	https://cryptooapp.netlify.app/temp/img/up-down.svg	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/up-down.svg	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:33	6564/6564	---M--	200	added ('OK')	image/png	etag:%22564682e8ca2b013ca2786de47aee7ed0-ssl%22	https://cryptooapp.netlify.app/temp/img/content/card1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/card1.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:33	7761/7761	---M--	200	added ('OK')	image/png	etag:%22f73fd7391365afa60d68c4e671ae7367-ssl%22	https://cryptooapp.netlify.app/temp/img/content/card2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/card2.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:34	3451/3451	---M--	200	added ('OK')	image/png	etag:%223597995647503a3469766baba040ff9b-ssl%22	https://cryptooapp.netlify.app/temp/img/content/card3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/card3.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:35	52423/52423	---M--	200	added ('OK')	image/png	etag:%22a199b3a4c9e68b4bff6ddded41168c3d-ssl%22	https://cryptooapp.netlify.app/temp/img/content/dash-bg.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/dash-bg.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:36	67959/67959	---M--	200	added ('OK')	image/png	etag:%22ecc099ff49a37a57a1441edc91ebf7d9-ssl%22	https://cryptooapp.netlify.app/temp/img/content/b1-bg.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/b1-bg.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:36	38359/38359	---M--	200	added ('OK')	image/png	etag:%225ed99cc961dfee0ce86a8eea755c5705-ssl%22	https://cryptooapp.netlify.app/temp/img/content/ref1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/ref1.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:37	44144/44144	---M--	200	added ('OK')	image/png	etag:%22203a89643158100b35d16cdaaf359bf4-ssl%22	https://cryptooapp.netlify.app/temp/img/content/ref2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/ref2.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:37	34386/34386	---M--	200	added ('OK')	image/png	etag:%2280e9c7fe80b1c6514f3748d1877ba6cc-ssl%22	https://cryptooapp.netlify.app/temp/img/content/ref3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/ref3.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:38	74447/74447	---M--	200	added ('OK')	image/png	etag:%226ea1cdd2811ccb00a4e980bca13f0db3-ssl%22	https://cryptooapp.netlify.app/temp/img/content/trans-bg1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/trans-bg1.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:39	106554/106554	---M--	200	added ('OK')	image/png	etag:%228527b2a7d0d1e7d0476fa4325c538469-ssl%22	https://cryptooapp.netlify.app/temp/img/content/trans-bg2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/trans-bg2.png	(from https://cryptooapp.netlify.app/temp/css/global.style.css)
16:34:39	17651/17651	---M--	200	added ('OK')	image/png	etag:%2203653625fd34f72418cec16e835cb316-ssl%22	https://cryptooapp.netlify.app/temp/img/content/qr.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/qr.png	(from https://cryptooapp.netlify.app/temp/wallet.html)
16:34:40	5213/5213	---M--	200	added ('OK')	image/png	etag:%225e7505f9a74d7136d30c901c629f6ea5-ssl%22	https://cryptooapp.netlify.app/temp/img/content/p1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/p1.png	(from https://cryptooapp.netlify.app/temp/wallet.html)
16:34:40	5219/5219	---M--	200	added ('OK')	image/png	etag:%22b135d36594aa958ef795daba2cf139cc-ssl%22	https://cryptooapp.netlify.app/temp/img/content/p2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/p2.png	(from https://cryptooapp.netlify.app/temp/wallet.html)
16:34:41	6120/6120	---M--	200	added ('OK')	image/png	etag:%22f79da2d02c24469de38b3a6f8827678f-ssl%22	https://cryptooapp.netlify.app/temp/img/content/s1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/s1.png	(from https://cryptooapp.netlify.app/temp/trading.html)
16:34:42	5698/5698	---M--	200	added ('OK')	image/png	etag:%224cbacea0c7bc186647f2fc90451c6d25-ssl%22	https://cryptooapp.netlify.app/temp/img/content/s2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/s2.png	(from https://cryptooapp.netlify.app/temp/trading.html)
16:34:43	5876/5876	---M--	200	added ('OK')	image/png	etag:%2238a5cc5d7e0cf9b05c86130d580ce552-ssl%22	https://cryptooapp.netlify.app/temp/img/content/s3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/s3.png	(from https://cryptooapp.netlify.app/temp/trading.html)
16:34:44	5377/5377	---M--	200	added ('OK')	image/png	etag:%22d3b1bf530134f444eb423c2d2929252d-ssl%22	https://cryptooapp.netlify.app/temp/img/content/p3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/p3.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:45	16631/16631	---M--	200	added ('OK')	image/png	etag:%22972b9bf048b2ceba13f41f4db6b1cc9a-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/avatar-1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/avatar-1.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:45	9674/9674	---M--	200	added ('OK')	image/png	etag:%228fc655f58a5abaa7fe9c53f867cd76dd-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/avatar-2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/avatar-2.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:46	24786/24786	---M--	200	added ('OK')	image/png	etag:%22a7213d139277354817cbe9ee122e8bae-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/avatar-3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/avatar-3.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:47	24482/24482	---M--	200	added ('OK')	image/png	etag:%22c64ee5dfba968ecfdc6444489418e0ae-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/avatar-4.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/avatar-4.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:47	20601/20601	---M--	200	added ('OK')	image/png	etag:%226f438bafd2e96828a17cb66e9b38a424-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/avatar-5.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/avatar-5.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:48	1495/1495	---M--	200	added ('OK')	image/png	etag:%22eaa2eb724154e723bcbcbe3488579d02-ssl%22	https://cryptooapp.netlify.app/temp/img/content/1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/1.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:49	1019/1019	---M--	200	added ('OK')	image/png	etag:%226edc371a86f48a7b3dc191bc30e01dc0-ssl%22	https://cryptooapp.netlify.app/temp/img/content/3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/3.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:50	1372/1372	---M--	200	added ('OK')	image/png	etag:%22ef4b4ad07b02c8065351e3dbc5a4b8fd-ssl%22	https://cryptooapp.netlify.app/temp/img/content/2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/2.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:51	1119/1119	---M--	200	added ('OK')	image/png	etag:%22e6fc72ad2b52ef8d1e5e8300fb6f55d4-ssl%22	https://cryptooapp.netlify.app/temp/img/content/exchange.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/exchange.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:52	19369/19369	---M--	200	added ('OK')	image/png	etag:%221387481bf0b7d904ec4e76144359a675-ssl%22	https://cryptooapp.netlify.app/temp/img/content/crypto-buy.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/crypto-buy.png	(from https://cryptooapp.netlify.app/temp/buy-sell.html)
16:34:53	43739/43739	---M--	200	added ('OK')	image/png	etag:%22b506aed44f449f95fe4ca08c9bf89dd7-ssl%22	https://cryptooapp.netlify.app/temp/img/avatar.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/avatar.png	(from https://cryptooapp.netlify.app/temp/profile.html)
16:34:54	15261/15261	---M--	200	added ('OK')	image/png	etag:%226e0af4ae2f232cd4afa3f7d03cc11541-ssl%22	https://cryptooapp.netlify.app/temp/img/content/ref-icon1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/ref-icon1.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:34:55	21215/21215	---M--	200	added ('OK')	image/png	etag:%2282af1b0d23f54187d559c7b85920e36f-ssl%22	https://cryptooapp.netlify.app/temp/img/content/ref-icon2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/ref-icon2.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:34:56	23412/23412	---M--	200	added ('OK')	image/png	etag:%224a6cb009b43292fd655ff945a344a7ba-ssl%22	https://cryptooapp.netlify.app/temp/img/content/ref-icon3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/ref-icon3.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:34:57	15838/15838	---M--	200	added ('OK')	image/png	etag:%22da112204043b143981905459f7d62d7e-ssl%22	https://cryptooapp.netlify.app/temp/img/content/ref-icon4.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/ref-icon4.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:34:58	10349/10349	---M--	200	added ('OK')	image/png	etag:%22dca126143dd69e2d6050590495fc8b8a-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/user-1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/user-1.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:34:59	9759/9759	---M--	200	added ('OK')	image/png	etag:%229abdbb068b88c6b84d75f3f80f0527b0-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/user-2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/user-2.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:34:59	10505/10505	---M--	200	added ('OK')	image/png	etag:%22194d2752a31d078e44929fdffde92b89-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/user-3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/user-3.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:35:00	10198/10198	---M--	200	added ('OK')	image/png	etag:%2256e468581c15c048e945067f27fb2007-ssl%22	https://cryptooapp.netlify.app/temp/img/content/avatar/user-4.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/avatar/user-4.png	(from https://cryptooapp.netlify.app/temp/affiliate.html)
16:35:01	13057/13057	---M--	200	added ('OK')	image/png	etag:%22a5aed17e0e55c99b31830f0c5e64a034-ssl%22	https://cryptooapp.netlify.app/temp/img/content/coin5.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/coin5.png	(from https://cryptooapp.netlify.app/temp/setting.html)
16:35:02	10612/10612	---M--	200	added ('OK')	image/png	etag:%2255598e96f79f4aa176ed3e71e4e265c1-ssl%22	https://cryptooapp.netlify.app/temp/img/content/coin6.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/coin6.png	(from https://cryptooapp.netlify.app/temp/setting.html)
16:35:02	10718/10718	---M--	200	added ('OK')	image/png	etag:%225947915f8b2b15413d84b5e795e2e37d-ssl%22	https://cryptooapp.netlify.app/temp/img/content/coin7.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/coin7.png	(from https://cryptooapp.netlify.app/temp/setting.html)
16:35:04	47292/47292	---M--	200	added ('OK')	image/png	etag:%227ac4a4a46a57aae9c7cd4d6a8918ef76-ssl%22	https://cryptooapp.netlify.app/temp/img/content/onboard1.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/onboard1.png	(from https://cryptooapp.netlify.app/temp/wizard-default.html)
16:35:05	49360/49360	---M--	200	added ('OK')	image/png	etag:%2230656ddcab6701b76111aecd01bf7187-ssl%22	https://cryptooapp.netlify.app/temp/img/content/onboard2.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/onboard2.png	(from https://cryptooapp.netlify.app/temp/wizard-default.html)
16:35:05	46743/46743	---M--	200	added ('OK')	image/png	etag:%2296a01ea3b5836ca9bc103ff7061a5882-ssl%22	https://cryptooapp.netlify.app/temp/img/content/onboard3.png	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/content/onboard3.png	(from https://cryptooapp.netlify.app/temp/wizard-default.html)
16:35:06	19701/19701	---MCZ	200	added ('OK')	application/javascript	etag:%22e6eb6aff73d842c63a5f65d866ab947b-ssl-df%22	https://cryptooapp.netlify.app/temp/plugins/turbo-slider/turbo.min.js	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/plugins/turbo-slider/turbo.min.js	(from https://cryptooapp.netlify.app/temp/wizard-default.html)
16:35:07	26419/26419	---M--	200	added ('OK')	image/jpeg	etag:%22e1270cb364e09ae44e779de5e6657abe-ssl%22	https://cryptooapp.netlify.app/temp/img/assets/news-list-image-1.jpg	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/assets/news-list-image-1.jpg	(from https://cryptooapp.netlify.app/temp/search-result.html)
16:35:08	29899/29899	---M--	200	added ('OK')	image/jpeg	etag:%225bc8bdfa80afdf0613cf0a2720a69c1c-ssl%22	https://cryptooapp.netlify.app/temp/img/assets/news-list-image-2.jpg	C:/Users/AFSB%20-%20USER/Desktop/prototype/crypto/cryptooapp.netlify.app/temp/img/assets/news-list-image-2.jpg	(from https://cryptooapp.netlify.app/temp/search-result.html)
